x,y,S
5.9022,1.3328,0.36216
6.0291,1.3328,0.49196
6.1561,1.3328,0.62568
6.283,1.3328,0.7614
-6.283,1.4597,-0.48215
-6.1561,1.4597,-0.34365
-6.0291,1.4597,-0.20718
-5.9022,1.4597,-0.074721
-5.7753,1.4597,0.051787
-5.6484,1.4597,0.17052
-5.5214,1.4597,0.27977
-5.3945,1.4597,0.37798
-5.2676,1.4597,0.46378
-5.1406,1.4597,0.53599
-5.0137,1.4597,0.59366
-4.8868,1.4597,0.63605
-4.7598,1.4597,0.6627
-4.6329,1.4597,0.67337
-4.506,1.4597,0.66811
-4.3791,1.4597,0.64719
-4.2521,1.4597,0.61117
-4.1252,1.4597,0.56082
-3.9983,1.4597,0.49715
-3.8713,1.4597,0.42141
-3.7444,1.4597,0.335
-3.6175,1.4597,0.23953
-3.4906,1.4597,0.13673
-3.3636,1.4597,0.028462
-3.2367,1.4597,-0.083326
-3.1098,1.4597,-0.19663
-2.9828,1.4597,-0.30943
-2.8559,1.4597,-0.4197
-2.729,1.4597,-0.52546
-2.6021,1.4597,-0.62481
-2.4751,1.4597,-0.71595
-2.3482,1.4597,-0.7972
-2.2213,1.4597,-0.86705
-2.0943,1.4597,-0.92418
-1.9674,1.4597,-0.96746
-1.8405,1.4597,-0.99599
-1.7135,1.4597,-1.0091
-1.5866,1.4597,-1.0064
-1.4597,1.4597,-0.98771
-1.3328,1.4597,-0.95312
-1.2058,1.4597,-0.90299
-1.0789,1.4597,-0.83792
-0.95197,1.4597,-0.75877
-0.82504,1.4597,-0.66658
-0.69811,1.4597,-0.56265
-0.57118,1.4597,-0.44844
-0.44425,1.4597,-0.32559
-0.31732,1.4597,-0.19586
-0.19039,1.4597,-0.061149
-0.063465,1.4597,0.076591
0.063465,1.4597,0.21535
0.19039,1.4597,0.35309
0.31732,1.4597,0.4878
0.44425,1.4597,0.61753
0.57118,1.4597,0.74038
0.69811,1.4597,0.85459
0.82504,1.4597,0.95852
0.95197,1.4597,1.0507
1.0789,1.4597,1.1299
1.2058,1.4597,1.1949
1.3328,1.4597,1.2451
1.4597,1.4597,1.2796
1.5866,1.4597,1.2983
1.7135,1.4597,1.301
1.8405,1.4597,1.2879
1.9674,1.4597,1.2594
2.0943,1.4597,1.2161
2.2213,1.4597,1.159
2.3482,1.4597,1.0891
2.4751,1.4597,1.0079
2.6021,1.4597,0.91675
2.729,1.4597,0.8174
2.8559,1.4597,0.71164
2.9828,1.4597,0.60137
3.1098,1.4597,0.48857
3.2367,1.4597,0.37526
3.3636,1.4597,0.26348
3.4906,1.4597,0.15521
3.6175,1.4597,0.05241
3.7444,1.4597,-0.043063
3.8713,1.4597,-0.12947
3.9983,1.4597,-0.20522
4.1252,1.4597,-0.26888
4.2521,1.4597,-0.31923
4.3791,1.4597,-0.35526
4.506,1.4597,-0.37617
4.6329,1.4597,-0.38144
4.7598,1.4597,-0.37076
4.8868,1.4597,-0.34411
5.0137,1.4597,-0.30172
5.1406,1.4597,-0.24405
5.2676,1.4597,-0.17184
5.3945,1.4597,-0.086042
5.5214,1.4597,0.01217
5.6484,1.4597,0.12142
5.7753,1.4597,0.24015
5.9022,1.4597,0.36666
6.0291,1.4597,0.49911
6.1561,1.4597,0.63558
6.283,1.4597,0.77408
-6.283,1.5866,-0.46945
-6.1561,1.5866,-0.33019
-6.0291,1.5866,-0.19296
-5.9022,1.5866,-0.059782
-5.7753,1.5866,0.067418
-5.6484,1.5866,0.18679
-5.5214,1.5866,0.29663
-5.3945,1.5866,0.39536
-5.2676,1.5866,0.48161
-5.1406,1.5866,0.55418
-5.0137,1.5866,0.61212
-4.8868,1.5866,0.65469
-4.7598,1.5866,0.68143
-4.6329,1.5866,0.69209
-4.506,1.5866,0.68672
-4.3791,1.5866,0.6656
-4.2521,1.5866,0.62927
-4.1252,1.5866,0.57854
-3.9983,1.5866,0.51441
-3.8713,1.5866,0.43813
-3.7444,1.5866,0.35112
-3.6175,1.5866,0.25499
-3.4906,1.5866,0.15149
-3.3636,1.5866,0.042485
-3.2367,1.5866,-0.070059
-3.1098,1.5866,-0.18413
-2.9828,1.5866,-0.29769
-2.8559,1.5866,-0.40871
-2.729,1.5866,-0.51519
-2.6021,1.5866,-0.61522
-2.4751,1.5866,-0.70699
-2.3482,1.5866,-0.78881
-2.2213,1.5866,-0.85917
-2.0943,1.5866,-0.91672
-1.9674,1.5866,-0.96034
-1.8405,1.5866,-0.98912
-1.7135,1.5866,-1.0024
-1.5866,1.5866,-0.99975
-1.4597,1.5866,-0.98102
-1.3328,1.5866,-0.94629
-1.2058,1.5866,-0.89594
-1.0789,1.5866,-0.83056
-0.95197,1.5866,-0.75099
-0.82504,1.5866,-0.65833
-0.69811,1.5866,-0.55384
-0.57118,1.5866,-0.43902
-0.44425,1.5866,-0.31549
-0.31732,1.5866,-0.18506
-0.19039,1.5866,-0.0496
-0.063465,1.5866,0.088901
0.063465,1.5866,0.22842
0.19039,1.5866,0.36692
0.31732,1.5866,0.50238
0.44425,1.5866,0.63282
0.57118,1.5866,0.75634
0.69811,1.5866,0.87116
0.82504,1.5866,0.97565
0.95197,1.5866,1.0683
1.0789,1.5866,1.1479
1.2058,1.5866,1.2133
1.3328,1.5866,1.2636
1.4597,1.5866,1.2983
1.5866,1.5866,1.3171
1.7135,1.5866,1.3197
1.8405,1.5866,1.3064
1.9674,1.5866,1.2777
2.0943,1.5866,1.234
2.2213,1.5866,1.1765
2.3482,1.5866,1.1061
2.4751,1.5866,1.0243
2.6021,1.5866,0.93255
2.729,1.5866,0.83251
2.8559,1.5866,0.72603
2.9828,1.5866,0.61501
3.1098,1.5866,0.50145
3.2367,1.5866,0.38738
3.3636,1.5866,0.27484
3.4906,1.5866,0.16584
3.6175,1.5866,0.062336
3.7444,1.5866,-0.033795
3.8713,1.5866,-0.1208
3.9983,1.5866,-0.19709
4.1252,1.5866,-0.26122
4.2521,1.5866,-0.31195
4.3791,1.5866,-0.34827
4.506,1.5866,-0.36939
4.6329,1.5866,-0.37477
4.7598,1.5866,-0.3641
4.8868,1.5866,-0.33737
5.0137,1.5866,-0.29479
5.1406,1.5866,-0.23686
5.2676,1.5866,-0.16428
5.3945,1.5866,-0.078038
5.5214,1.5866,0.020694
5.6484,1.5866,0.13053
5.7753,1.5866,0.24991
5.9022,1.5866,0.37711
6.0291,1.5866,0.51029
6.1561,1.5866,0.64751
6.283,1.5866,0.78678
-6.283,1.7135,-0.45676
-6.1561,1.7135,-0.31877
-6.0291,1.7135,-0.1828
-5.9022,1.7135,-0.050825
-5.7753,1.7135,0.075225
-5.6484,1.7135,0.19353
-5.5214,1.7135,0.30239
-5.3945,1.7135,0.40026
-5.2676,1.7135,0.48576
-5.1406,1.7135,0.55773
-5.0137,1.7135,0.61522
-4.8868,1.7135,0.65749
-4.7598,1.7135,0.68408
-4.6329,1.7135,0.69477
-4.506,1.7135,0.68958
-4.3791,1.7135,0.6688
-4.2521,1.7135,0.63297
-4.1252,1.7135,0.58287
-3.9983,1.7135,0.51951
-3.8713,1.7135,0.44412
-3.7444,1.7135,0.35812
-3.6175,1.7135,0.26308
-3.4906,1.7135,0.16074
-3.3636,1.7135,0.052966
-3.2367,1.7135,-0.05832
-3.1098,1.7135,-0.17112
-2.9828,1.7135,-0.28341
-2.8559,1.7135,-0.39318
-2.729,1.7135,-0.49847
-2.6021,1.7135,-0.59737
-2.4751,1.7135,-0.68809
-2.3482,1.7135,-0.76896
-2.2213,1.7135,-0.83848
-2.0943,1.7135,-0.89533
-1.9674,1.7135,-0.93838
-1.8405,1.7135,-0.96675
-1.7135,1.7135,-0.97976
-1.5866,1.7135,-0.97701
-1.4597,1.7135,-0.95834
-1.3328,1.7135,-0.92384
-1.2058,1.7135,-0.87386
-1.0789,1.7135,-0.80901
-0.95197,1.7135,-0.73012
-0.82504,1.7135,-0.63825
-0.69811,1.7135,-0.53469
-0.57118,1.7135,-0.42089
-0.44425,1.7135,-0.29848
-0.31732,1.7135,-0.16923
-0.19039,1.7135,-0.035006
-0.063465,1.7135,0.10223
0.063465,1.7135,0.24048
0.19039,1.7135,0.37771
0.31732,1.7135,0.51194
0.44425,1.7135,0.64119
0.57118,1.7135,0.7636
0.69811,1.7135,0.8774
0.82504,1.7135,0.98096
0.95197,1.7135,1.0728
1.0789,1.7135,1.1517
1.2058,1.7135,1.2166
1.3328,1.7135,1.2665
1.4597,1.7135,1.301
1.5866,1.7135,1.3197
1.7135,1.7135,1.3225
1.8405,1.7135,1.3095
1.9674,1.7135,1.2811
2.0943,1.7135,1.238
2.2213,1.7135,1.1812
2.3482,1.7135,1.1117
2.4751,1.7135,1.0308
2.6021,1.7135,0.94008
2.729,1.7135,0.84118
2.8559,1.7135,0.73589
2.9828,1.7135,0.62612
3.1098,1.7135,0.51383
3.2367,1.7135,0.40103
3.3636,1.7135,0.28974
3.4906,1.7135,0.18196
3.6175,1.7135,0.079631
3.7444,1.7135,-0.015406
3.8713,1.7135,-0.10141
3.9983,1.7135,-0.1768
4.1252,1.7135,-0.24016
4.2521,1.7135,-0.29026
4.3791,1.7135,-0.32609
4.506,1.7135,-0.34687
4.6329,1.7135,-0.35206
4.7598,1.7135,-0.34137
4.8868,1.7135,-0.31478
5.0137,1.7135,-0.27251
5.1406,1.7135,-0.21502
5.2676,1.7135,-0.14305
5.3945,1.7135,-0.057547
5.5214,1.7135,0.04032
5.6484,1.7135,0.14918
5.7753,1.7135,0.26748
5.9022,1.7135,0.39353
6.0291,1.7135,0.5255
6.1561,1.7135,0.66148
6.283,1.7135,0.79947
-6.283,1.8405,-0.44407
-6.1561,1.8405,-0.30937
-6.0291,1.8405,-0.17663
-5.9022,1.8405,-0.047789
-5.7753,1.8405,0.075287
-5.6484,1.8405,0.19082
-5.5214,1.8405,0.29716
-5.3945,1.8405,0.39279
-5.2676,1.8405,0.47638
-5.1406,1.8405,0.5468
-5.0137,1.8405,0.60311
-4.8868,1.8405,0.64461
-4.7598,1.8405,0.67083
-4.6329,1.8405,0.68157
-4.506,1.8405,0.67685
-4.3791,1.8405,0.65695
-4.2521,1.8405,0.62239
-4.1252,1.8405,0.57394
-3.9983,1.8405,0.51258
-3.8713,1.8405,0.4395
-3.7444,1.8405,0.35608
-3.6175,1.8405,0.26387
-3.4906,1.8405,0.16456
-3.3636,1.8405,0.059939
-3.2367,1.8405,-0.048093
-3.1098,1.8405,-0.1576
-2.9828,1.8405,-0.26661
-2.8559,1.8405,-0.37317
-2.729,1.8405,-0.47536
-2.6021,1.8405,-0.57133
-2.4751,1.8405,-0.65934
-2.3482,1.8405,-0.73775
-2.2213,1.8405,-0.80512
-2.0943,1.8405,-0.86014
-1.9674,1.8405,-0.90173
-1.8405,1.8405,-0.92902
-1.7135,1.8405,-0.94136
-1.5866,1.8405,-0.93835
-1.4597,1.8405,-0.91983
-1.3328,1.8405,-0.88591
-1.2058,1.8405,-0.83691
-1.0789,1.8405,-0.77342
-0.95197,1.8405,-0.69627
-0.82504,1.8405,-0.60648
-0.69811,1.8405,-0.5053
-0.57118,1.8405,-0.39416
-0.44425,1.8405,-0.27463
-0.31732,1.8405,-0.14843
-0.19039,1.8405,-0.017398
-0.063465,1.8405,0.11657
0.063465,1.8405,0.25152
0.19039,1.8405,0.38549
0.31732,1.8405,0.51653
0.44425,1.8405,0.64272
0.57118,1.8405,0.76225
0.69811,1.8405,0.8734
0.82504,1.8405,0.97458
0.95197,1.8405,1.0644
1.0789,1.8405,1.1415
1.2058,1.8405,1.205
1.3328,1.8405,1.254
1.4597,1.8405,1.2879
1.5866,1.8405,1.3064
1.7135,1.8405,1.3095
1.8405,1.8405,1.2971
1.9674,1.8405,1.2698
2.0943,1.8405,1.2282
2.2213,1.8405,1.1732
2.3482,1.8405,1.1058
2.4751,1.8405,1.0274
2.6021,1.8405,0.93943
2.729,1.8405,0.84346
2.8559,1.8405,0.74127
2.9828,1.8405,0.63471
3.1098,1.8405,0.52569
3.2367,1.8405,0.41619
3.3636,1.8405,0.30816
3.4906,1.8405,0.20354
3.6175,1.8405,0.10422
3.7444,1.8405,0.012012
3.8713,1.8405,-0.071406
3.9983,1.8405,-0.14449
4.1252,1.8405,-0.20585
4.2521,1.8405,-0.2543
4.3791,1.8405,-0.28885
4.506,1.8405,-0.30875
4.6329,1.8405,-0.31348
4.7598,1.8405,-0.30274
4.8868,1.8405,-0.27651
5.0137,1.8405,-0.23501
5.1406,1.8405,-0.1787
5.2676,1.8405,-0.10829
5.3945,1.8405,-0.024694
5.5214,1.8405,0.070939
5.6484,1.8405,0.17728
5.7753,1.8405,0.29281
5.9022,1.8405,0.41588
6.0291,1.8405,0.54473
6.1561,1.8405,0.67746
6.283,1.8405,0.81217
-6.283,1.9674,-0.43139
-6.1561,1.9674,-0.30193
-6.0291,1.9674,-0.17436
-5.9022,1.9674,-0.050519
-5.7753,1.9674,0.067806
-5.6484,1.9674,0.17891
-5.5214,1.9674,0.28122
-5.3945,1.9674,0.37328
-5.2676,1.9674,0.45383
-5.1406,1.9674,0.52176
-5.0137,1.9674,0.57619
-4.8868,1.9674,0.61645
-4.7598,1.9674,0.64209
-4.6329,1.9674,0.65291
-4.506,1.9674,0.64894
-4.3791,1.9674,0.63044
-4.2521,1.9674,0.59792
-4.1252,1.9674,0.5521
-3.9983,1.9674,0.49393
-3.8713,1.9674,0.42454
-3.7444,1.9674,0.34526
-3.6175,1.9674,0.25756
-3.4906,1.9674,0.16307
-3.3636,1.9674,0.063498
-3.2367,1.9674,-0.039339
-3.1098,1.9674,-0.14359
-2.9828,1.9674,-0.24736
-2.8559,1.9674,-0.34879
-2.729,1.9674,-0.44603
-2.6021,1.9674,-0.53733
-2.4751,1.9674,-0.621
-2.3482,1.9674,-0.6955
-2.2213,1.9674,-0.75941
-2.0943,1.9674,-0.81152
-1.9674,1.9674,-0.85078
-1.8405,1.9674,-0.87635
-1.7135,1.9674,-0.88761
-1.5866,1.9674,-0.88418
-1.4597,1.9674,-0.86592
-1.3328,1.9674,-0.8329
-1.2058,1.9674,-0.78547
-1.0789,1.9674,-0.72417
-0.95197,1.9674,-0.64979
-0.82504,1.9674,-0.56332
-0.69811,1.9674,-0.46595
-0.57118,1.9674,-0.35904
-0.44425,1.9674,-0.24411
-0.31732,1.9674,-0.1228
-0.19039,1.9674,0.0031451
-0.063465,1.9674,0.13189
0.063465,1.9674,0.26159
0.19039,1.9674,0.39034
0.31732,1.9674,0.51628
0.44425,1.9674,0.63759
0.57118,1.9674,0.75252
0.69811,1.9674,0.85943
0.82504,1.9674,0.9568
0.95197,1.9674,1.0433
1.0789,1.9674,1.1176
1.2058,1.9674,1.1789
1.3328,1.9674,1.2264
1.4597,1.9674,1.2594
1.5866,1.9674,1.2777
1.7135,1.9674,1.2811
1.8405,1.9674,1.2698
1.9674,1.9674,1.2443
2.0943,1.9674,1.205
2.2213,1.9674,1.1529
2.3482,1.9674,1.089
2.4751,1.9674,1.0145
2.6021,1.9674,0.93081
2.729,1.9674,0.83952
2.8559,1.9674,0.74227
2.9828,1.9674,0.64084
3.1098,1.9674,0.53707
3.2367,1.9674,0.43282
3.3636,1.9674,0.32998
3.4906,1.9674,0.23041
3.6175,1.9674,0.13592
3.7444,1.9674,0.048223
3.8713,1.9674,-0.031059
3.9983,1.9674,-0.10045
4.1252,1.9674,-0.15862
4.2521,1.9674,-0.20444
4.3791,1.9674,-0.23696
4.506,1.9674,-0.25546
4.6329,1.9674,-0.25943
4.7598,1.9674,-0.24861
4.8868,1.9674,-0.22297
5.0137,1.9674,-0.18271
5.1406,1.9674,-0.12828
5.2676,1.9674,-0.060345
5.3945,1.9674,0.020198
5.5214,1.9674,0.11226
5.6484,1.9674,0.21457
5.7753,1.9674,0.32567
5.9022,1.9674,0.444
6.0291,1.9674,0.56784
6.1561,1.9674,0.69542
6.283,1.9674,0.82487
-6.283,2.0943,-0.41871
-6.1561,2.0943,-0.29638
-6.0291,2.0943,-0.17582
-5.9022,2.0943,-0.058767
-5.7753,2.0943,0.053108
-5.6484,2.0943,0.15821
-5.5214,2.0943,0.25504
-5.3945,2.0943,0.34226
-5.2676,2.0943,0.41866
-5.1406,2.0943,0.48322
-5.0137,2.0943,0.5351
-4.8868,2.0943,0.57368
-4.7598,2.0943,0.59853
-4.6329,2.0943,0.60946
-4.506,2.0943,0.60651
-4.3791,2.0943,0.58991
-4.2521,2.0943,0.56015
-4.1252,2.0943,0.51791
-3.9983,2.0943,0.46406
-3.8713,2.0943,0.39968
-3.7444,2.0943,0.32602
-3.6175,2.0943,0.24445
-3.4906,2.0943,0.1565
-3.3636,2.0943,0.063788
-3.2367,2.0943,-0.031995
-3.1098,2.0943,-0.1291
-2.9828,2.0943,-0.22576
-2.8559,2.0943,-0.32022
-2.729,2.0943,-0.41076
-2.6021,2.0943,-0.4957
-2.4751,2.0943,-0.57349
-2.3482,2.0943,-0.64266
-2.2213,2.0943,-0.7019
-2.0943,2.0943,-0.75005
-1.9674,2.0943,-0.78614
-1.8405,2.0943,-0.80937
-1.7135,2.0943,-0.81917
-1.5866,2.0943,-0.81518
-1.4597,2.0943,-0.79725
-1.3328,2.0943,-0.76548
-1.2058,2.0943,-0.72016
-1.0789,2.0943,-0.66183
-0.95197,2.0943,-0.59122
-0.82504,2.0943,-0.50925
-0.69811,2.0943,-0.41705
-0.57118,2.0943,-0.3159
-0.44425,2.0943,-0.20721
-0.31732,2.0943,-0.09253
-0.19039,2.0943,0.026496
-0.063465,2.0943,0.14816
0.063465,2.0943,0.27071
0.19039,2.0943,0.39237
0.31732,2.0943,0.5114
0.44425,2.0943,0.62607
0.57118,2.0943,0.73476
0.69811,2.0943,0.83592
0.82504,2.0943,0.92812
0.95197,2.0943,1.0101
1.0789,2.0943,1.0807
1.2058,2.0943,1.139
1.3328,2.0943,1.1843
1.4597,2.0943,1.2161
1.5866,2.0943,1.234
1.7135,2.0943,1.238
1.8405,2.0943,1.2282
1.9674,2.0943,1.205
2.0943,2.0943,1.1689
2.2213,2.0943,1.1208
2.3482,2.0943,1.0615
2.4751,2.0943,0.99236
2.6021,2.0943,0.91457
2.729,2.0943,0.82962
2.8559,2.0943,0.73909
2.9828,2.0943,0.64463
3.1098,2.0943,0.54797
3.2367,2.0943,0.45086
3.3636,2.0943,0.35508
3.4906,2.0943,0.26236
3.6175,2.0943,0.17441
3.7444,2.0943,0.092848
3.8713,2.0943,0.019182
3.9983,2.0943,-0.045194
4.1252,2.0943,-0.09904
4.2521,2.0943,-0.14129
4.3791,2.0943,-0.17105
4.506,2.0943,-0.18764
4.6329,2.0943,-0.1906
4.7598,2.0943,-0.17966
4.8868,2.0943,-0.15481
5.0137,2.0943,-0.11623
5.1406,2.0943,-0.06435
5.2676,2.0943,0.000209
5.3945,2.0943,0.07661
5.5214,2.0943,0.16383
5.6484,2.0943,0.26066
5.7753,2.0943,0.36576
5.9022,2.0943,0.47763
6.0291,2.0943,0.59469
6.1561,2.0943,0.71525
6.283,2.0943,0.83757
-6.283,2.2213,-0.40603
-6.1561,2.2213,-0.2926
-6.0291,2.2213,-0.18079
-5.9022,2.2213,-0.072197
-5.7753,2.2213,0.031632
-5.6484,2.2213,0.12923
-5.5214,2.2213,0.21924
-5.3945,2.2213,0.30042
-5.2676,2.2213,0.37165
-5.1406,2.2213,0.432
-5.0137,2.2213,0.4807
-4.8868,2.2213,0.51718
-4.7598,2.2213,0.54105
-4.6329,2.2213,0.55212
-4.506,2.2213,0.55044
-4.3791,2.2213,0.53622
-4.2521,2.2213,0.5099
-4.1252,2.2213,0.47211
-3.9983,2.2213,0.42366
-3.8713,2.2213,0.36554
-3.7444,2.2213,0.29888
-3.6175,2.2213,0.22496
-3.4906,2.2213,0.14517
-3.3636,2.2213,0.06101
-3.2367,2.2213,-0.025973
-3.1098,2.2213,-0.11417
-2.9828,2.2213,-0.20196
-2.8559,2.2213,-0.28773
-2.729,2.2213,-0.36989
-2.6021,2.2213,-0.44692
-2.4751,2.2213,-0.51736
-2.3482,2.2213,-0.57989
-2.2213,2.2213,-0.6333
-2.0943,2.2213,-0.67652
-1.9674,2.2213,-0.70864
-1.8405,2.2213,-0.72896
-1.7135,2.2213,-0.73694
-1.5866,2.2213,-0.73224
-1.4597,2.2213,-0.71474
-1.3328,2.2213,-0.68451
-1.2058,2.2213,-0.64184
-1.0789,2.2213,-0.58721
-0.95197,2.2213,-0.5213
-0.82504,2.2213,-0.44495
-0.69811,2.2213,-0.3592
-0.57118,2.2213,-0.26522
-0.44425,2.2213,-0.16432
-0.31732,2.2213,-0.057916
-0.19039,2.2213,0.052485
-0.063465,2.2213,0.16531
0.063465,2.2213,0.27894
0.19039,2.2213,0.39177
0.31732,2.2213,0.50217
0.44425,2.2213,0.60857
0.57118,2.2213,0.70948
0.69811,2.2213,0.80346
0.82504,2.2213,0.88921
0.95197,2.2213,0.96555
1.0789,2.2213,1.0315
1.2058,2.2213,1.0861
1.3328,2.2213,1.1288
1.4597,2.2213,1.159
1.5866,2.2213,1.1765
1.7135,2.2213,1.1812
1.8405,2.2213,1.1732
1.9674,2.2213,1.1529
2.0943,2.2213,1.1208
2.2213,2.2213,1.0776
2.3482,2.2213,1.0241
2.4751,2.2213,0.96162
2.6021,2.2213,0.89117
2.729,2.2213,0.81414
2.8559,2.2213,0.73198
2.9828,2.2213,0.64622
3.1098,2.2213,0.55843
3.2367,2.2213,0.47023
3.3636,2.2213,0.38324
3.4906,2.2213,0.29908
3.6175,2.2213,0.21929
3.7444,2.2213,0.14537
3.8713,2.2213,0.078713
3.9983,2.2213,0.020588
4.1252,2.2213,-0.02786
4.2521,2.2213,-0.065649
4.3791,2.2213,-0.091967
4.506,2.2213,-0.10619
4.6329,2.2213,-0.10787
4.7598,2.2213,-0.096794
4.8868,2.2213,-0.072927
5.0137,2.2213,-0.036451
5.1406,2.2213,0.012253
5.2676,2.2213,0.072605
5.3945,2.2213,0.14384
5.5214,2.2213,0.22501
5.6484,2.2213,0.31502
5.7753,2.2213,0.41262
5.9022,2.2213,0.51645
6.0291,2.2213,0.62504
6.1561,2.2213,0.73685
6.283,2.2213,0.85028
-6.283,2.3482,-0.39335
-6.1561,2.3482,-0.29043
-6.0291,2.3482,-0.18897
-5.9022,2.3482,-0.090387
-5.7753,2.3482,0.0039302
-5.6484,2.3482,0.09267
-5.5214,2.3482,0.17461
-5.3945,2.3482,0.24863
-5.2676,2.3482,0.31376
-5.1406,2.3482,0.36913
-5.0137,2.3482,0.41408
-4.8868,2.3482,0.44807
-4.7598,2.3482,0.47077
-4.6329,2.3482,0.48202
-4.506,2.3482,0.48184
-4.3791,2.3482,0.47043
-4.2521,2.3482,0.44818
-4.1252,2.3482,0.41566
-3.9983,2.3482,0.37359
-3.8713,2.3482,0.32286
-3.7444,2.3482,0.26448
-3.6175,2.3482,0.1996
-3.4906,2.3482,0.12947
-3.3636,2.3482,0.055412
-3.2367,2.3482,-0.021168
-3.1098,2.3482,-0.098837
-2.9828,2.3482,-0.17614
-2.8559,2.3482,-0.25163
-2.729,2.3482,-0.32389
-2.6021,2.3482,-0.39155
-2.4751,2.3482,-0.45332
-2.3482,2.3482,-0.508
-2.2213,2.3482,-0.55451
-2.0943,2.3482,-0.59189
-1.9674,2.3482,-0.61934
-1.8405,2.3482,-0.63621
-1.7135,2.3482,-0.64203
-1.5866,2.3482,-0.6365
-1.4597,2.3482,-0.6195
-1.3328,2.3482,-0.5911
-1.2058,2.3482,-0.55156
-1.0789,2.3482,-0.50131
-0.95197,2.3482,-0.44095
-0.82504,2.3482,-0.37125
-0.69811,2.3482,-0.29312
-0.57118,2.3482,-0.20763
-0.44425,2.3482,-0.11593
-0.31732,2.3482,-0.019306
-0.19039,2.3482,0.080896
-0.063465,2.3482,0.18327
0.063465,2.3482,0.28637
0.19039,2.3482,0.38874
0.31732,2.3482,0.48894
0.44425,2.3482,0.58557
0.57118,2.3482,0.67727
0.69811,2.3482,0.76276
0.82504,2.3482,0.84089
0.95197,2.3482,0.91059
1.0789,2.3482,0.97095
1.2058,2.3482,1.0212
1.3328,2.3482,1.0607
1.4597,2.3482,1.0891
1.5866,2.3482,1.1061
1.7135,2.3482,1.1117
1.8405,2.3482,1.1058
1.9674,2.3482,1.089
2.0943,2.3482,1.0615
2.2213,2.3482,1.0241
2.3482,2.3482,0.97764
2.4751,2.3482,0.92296
2.6021,2.3482,0.86119
2.729,2.3482,0.79353
2.8559,2.3482,0.72127
2.9828,2.3482,0.64578
3.1098,2.3482,0.56848
3.2367,2.3482,0.49081
3.3636,2.3482,0.41423
3.4906,2.3482,0.34017
3.6175,2.3482,0.27004
3.7444,2.3482,0.20516
3.8713,2.3482,0.14678
3.9983,2.3482,0.096047
4.1252,2.3482,0.053979
4.2521,2.3482,0.021459
4.3791,2.3482,-0.00078709
4.506,2.3482,-0.012197
4.6329,2.3482,-0.012382
4.7598,2.3482,-0.0011361
4.8868,2.3482,0.021565
5.0137,2.3482,0.055559
5.1406,2.3482,0.1005
5.2676,2.3482,0.15588
5.3945,2.3482,0.221
5.5214,2.3482,0.29503
5.6484,2.3482,0.37697
5.7753,2.3482,0.46571
5.9022,2.3482,0.56003
6.0291,2.3482,0.65861
6.1561,2.3482,0.76007
6.283,2.3482,0.86299
-6.283,2.4751,-0.38067
-6.1561,2.4751,-0.28972
-6.0291,2.4751,-0.20003
-5.9022,2.4751,-0.11284
-5.7753,2.4751,-0.029349
-5.6484,2.4751,0.049305
-5.5214,2.4751,0.12206
-5.3945,2.4751,0.18795
-5.2676,2.4751,0.24612
-5.1406,2.4751,0.29584
-5.0137,2.4751,0.3365
-4.8868,2.4751,0.36767
-4.7598,2.4751,0.38905
-4.6329,2.4751,0.40049
-4.506,2.4751,0.40201
-4.3791,2.4751,0.39379
-4.2521,2.4751,0.37618
-4.1252,2.4751,0.34966
-3.9983,2.4751,0.31485
-3.8713,2.4751,0.27253
-3.7444,2.4751,0.22358
-3.6175,2.4751,0.16899
-3.4906,2.4751,0.10984
-3.3636,2.4751,0.047289
-3.2367,2.4751,-0.017451
-3.1098,2.4751,-0.083136
-2.9828,2.4751,-0.1485
-2.8559,2.4751,-0.2123
-2.729,2.4751,-0.27329
-2.6021,2.4751,-0.3303
-2.4751,2.4751,-0.38219
-2.3482,2.4751,-0.42794
-2.2213,2.4751,-0.46659
-2.0943,2.4751,-0.49733
-1.9674,2.4751,-0.51946
-1.8405,2.4751,-0.53241
-1.7135,2.4751,-0.53577
-1.5866,2.4751,-0.52929
-1.4597,2.4751,-0.51286
-1.3328,2.4751,-0.48655
-1.2058,2.4751,-0.45057
-1.0789,2.4751,-0.4053
-0.95197,2.4751,-0.35126
-0.82504,2.4751,-0.28912
-0.69811,2.4751,-0.21967
-0.57118,2.4751,-0.14383
-0.44425,2.4751,-0.062612
-0.31732,2.4751,0.022881
-0.19039,2.4751,0.11148
-0.063465,2.4751,0.20196
0.063465,2.4751,0.29307
0.19039,2.4751,0.38355
0.31732,2.4751,0.47214
0.44425,2.4751,0.55764
0.57118,2.4751,0.63885
0.69811,2.4751,0.7147
0.82504,2.4751,0.78414
0.95197,2.4751,0.84628
1.0789,2.4751,0.90032
1.2058,2.4751,0.94559
1.3328,2.4751,0.98157
1.4597,2.4751,1.0079
1.5866,2.4751,1.0243
1.7135,2.4751,1.0308
1.8405,2.4751,1.0274
1.9674,2.4751,1.0145
2.0943,2.4751,0.99236
2.2213,2.4751,0.96162
2.3482,2.4751,0.92296
2.4751,2.4751,0.87722
2.6021,2.4751,0.82532
2.729,2.4751,0.76832
2.8559,2.4751,0.70732
2.9828,2.4751,0.64353
3.1098,2.4751,0.57816
3.2367,2.4751,0.51248
3.3636,2.4751,0.44774
3.4906,2.4751,0.38519
3.6175,2.4751,0.32604
3.7444,2.4751,0.27144
